id_viaje,linea,origen,destino,horario_salida,horario_llegada,pasajeros
1639,Mitre,Tigre,Retiro,12:45,13:37,219
1640,Roca,Ezeiza,Constitución,20:45,21:32,223
1641,Mitre,Retiro,Belgrano,12:15,12:52,473
1642,Roca,Temperley,La Plata,14:15,16:03,266
1643,Belgrano Sur,Marinos del Crucero,Buenos Aires,18:30,19:58,305
1644,Roca,Temperley,Ezeiza,10:45,11:29,591
1645,San Martín,Pilar,San Miguel,20:15,21:21,448
1646,Roca,Constitución,Temperley,22:00,22:57,696
1647,Sarmiento,Once,Castelar,11:30,12:54,167
1648,San Martín,Pilar,José C. Paz,04:00,04:52,122
1649,Belgrano Sur,Marinos del Crucero,Buenos Aires,09:45,10:14,168
1650,San Martín,Retiro,Pilar,14:00,14:31,675
1651,San Martín,Pilar,San Miguel,16:45,17:39,701
1652,San Martín,José C. Paz,Pilar,15:45,17:19,184
1653,San Martín,San Miguel,Retiro,22:30,23:49,669
1654,Mitre,Belgrano,Tigre,19:15,20:36,540
1655,Mitre,Belgrano,Retiro,22:00,22:27,555
1656,Belgrano Sur,Buenos Aires,González Catán,19:45,21:29,220
1657,Belgrano Sur,Buenos Aires,Marinos del Crucero,05:00,05:24,516
1658,San Martín,Retiro,José C. Paz,22:00,23:30,630
1659,San Martín,Retiro,Pilar,05:30,07:06,559
1660,Roca,Constitución,Ezeiza,18:45,19:54,514
1661,Sarmiento,Castelar,Moreno,10:00,11:30,501
1662,San Martín,Retiro,José C. Paz,15:00,16:24,687
1663,Mitre,Retiro,Victoria,11:15,11:42,148
1664,San Martín,San Miguel,José C. Paz,05:45,06:26,530
1665,Belgrano Sur,González Catán,Marinos del Crucero,09:30,10:46,449
1666,Mitre,Victoria,Retiro,19:00,19:40,715
1667,Mitre,Retiro,Tigre,07:15,08:12,530
1668,Roca,Constitución,La Plata,06:15,07:37,228
1669,Sarmiento,Moreno,Merlo,15:15,16:40,760
1670,San Martín,Retiro,Pilar,17:30,18:43,515
1671,Roca,Temperley,Ezeiza,07:00,08:59,585
1672,Roca,La Plata,Constitución,22:00,23:36,503
1673,Belgrano Sur,Buenos Aires,Marinos del Crucero,15:00,15:29,552
1674,Sarmiento,Merlo,Moreno,19:00,20:54,701
1675,Belgrano Sur,González Catán,Buenos Aires,13:00,13:43,199
1676,San Martín,José C. Paz,Retiro,20:00,21:15,115
1677,Sarmiento,Merlo,Castelar,08:30,10:16,323
1678,Sarmiento,Merlo,Moreno,08:00,09:39,377
1679,Belgrano Sur,Marinos del Crucero,González Catán,05:30,06:32,345
1680,Mitre,Belgrano,Retiro,10:45,12:03,689
1681,San Martín,San Miguel,Pilar,08:30,10:08,263
1682,Mitre,Retiro,Tigre,16:15,17:13,750
1683,Roca,La Plata,Temperley,14:15,15:48,533
1684,Sarmiento,Castelar,Merlo,16:00,16:20,762
1685,Roca,Temperley,Ezeiza,05:45,06:58,104
1686,Roca,Temperley,Constitución,21:30,23:27,666
1687,Mitre,Victoria,Tigre,17:45,18:59,404
1688,Belgrano Sur,Marinos del Crucero,González Catán,05:00,06:50,248
1689,Roca,Constitución,La Plata,11:00,11:37,671
1690,Mitre,Belgrano,Retiro,15:00,16:16,369
1691,Belgrano Sur,Buenos Aires,Marinos del Crucero,19:00,19:55,332
1692,Belgrano Sur,González Catán,Marinos del Crucero,11:00,12:33,197
1693,Mitre,Tigre,Retiro,11:00,11:37,377
1694,Roca,Temperley,Constitución,04:00,05:55,796
1695,Roca,Temperley,La Plata,20:00,21:50,652
1696,Mitre,Tigre,Victoria,13:15,14:20,781
1697,Belgrano Sur,González Catán,Buenos Aires,15:30,16:08,265
1698,Mitre,Retiro,Belgrano,05:45,06:45,436
1699,Mitre,Retiro,Belgrano,20:30,22:23,775
1700,Sarmiento,Moreno,Merlo,05:00,06:02,693
1701,Sarmiento,Merlo,Once,12:00,12:31,162
1702,San Martín,Pilar,Retiro,21:15,21:57,485
1703,Belgrano Sur,González Catán,Marinos del Crucero,04:00,05:16,620
1704,Mitre,Victoria,Belgrano,07:45,08:05,128
1705,Roca,La Plata,Ezeiza,20:15,21:43,380
1706,Mitre,Belgrano,Victoria,05:00,05:23,208
1707,San Martín,Retiro,Pilar,13:45,14:20,167
1708,Mitre,Retiro,Victoria,22:00,22:43,662
1709,Mitre,Victoria,Retiro,06:45,08:26,748
1710,Sarmiento,Castelar,Once,13:30,14:11,775
1711,San Martín,Retiro,José C. Paz,21:45,22:45,191
1712,Belgrano Sur,Buenos Aires,Marinos del Crucero,19:30,20:15,136
1713,Mitre,Victoria,Tigre,04:45,06:40,629
1714,Sarmiento,Merlo,Moreno,12:30,13:11,538
1715,Sarmiento,Merlo,Castelar,12:00,13:26,703
1716,Mitre,Retiro,Victoria,17:00,17:39,776
1717,Mitre,Retiro,Tigre,13:15,14:20,723
1718,Mitre,Retiro,Victoria,16:45,17:12,713
1719,Mitre,Belgrano,Victoria,13:45,15:33,461
1720,San Martín,Retiro,Pilar,14:30,16:19,541
1721,Belgrano Sur,Buenos Aires,Marinos del Crucero,22:45,23:13,106
1722,Sarmiento,Castelar,Moreno,17:00,17:33,296
1723,Mitre,Belgrano,Retiro,13:45,15:38,664
1724,Sarmiento,Castelar,Merlo,21:45,22:15,762
1725,Roca,Constitución,Ezeiza,15:15,17:03,310
1726,Mitre,Tigre,Victoria,08:00,08:38,531
1727,Sarmiento,Once,Castelar,16:00,17:04,548
1728,San Martín,Retiro,Pilar,18:45,20:01,558
1729,Roca,Ezeiza,La Plata,22:45,00:07,312
1730,Roca,Ezeiza,La Plata,10:00,11:36,590
1731,San Martín,Retiro,Pilar,09:15,11:02,589
1732,Roca,La Plata,Constitución,14:15,16:02,394
1733,Sarmiento,Castelar,Once,20:00,21:58,270
1734,Mitre,Belgrano,Victoria,15:45,16:14,650
1735,Sarmiento,Moreno,Once,20:15,20:50,339
1736,Roca,Constitución,Ezeiza,06:15,07:12,311
1737,Roca,Ezeiza,Constitución,10:00,11:48,323
1738,Belgrano Sur,Marinos del Crucero,Buenos Aires,18:00,18:28,170
1739,Belgrano Sur,Buenos Aires,Marinos del Crucero,13:00,14:57,304
1740,Sarmiento,Merlo,Once,20:00,21:53,350
1741,Mitre,Retiro,Tigre,09:30,10:41,502
1742,Roca,Temperley,Ezeiza,04:30,05:53,292
1743,Mitre,Belgrano,Victoria,04:30,06:09,794
1744,Sarmiento,Merlo,Once,06:30,07:28,268
1745,Belgrano Sur,Buenos Aires,Marinos del Crucero,06:45,07:14,389
1746,San Martín,Pilar,San Miguel,09:30,11:14,409
1747,San Martín,Retiro,San Miguel,19:30,20:40,304
1748,Roca,Temperley,Ezeiza,04:00,05:26,715
1749,Belgrano Sur,González Catán,Marinos del Crucero,12:30,13:26,800
1750,San Martín,San Miguel,Retiro,13:00,14:23,722
1751,Mitre,Retiro,Tigre,10:00,10:36,230
1752,Belgrano Sur,González Catán,Buenos Aires,08:45,09:10,217
1753,Mitre,Belgrano,Victoria,18:15,19:37,620
1754,Roca,La Plata,Temperley,21:45,23:19,171
1755,Belgrano Sur,Buenos Aires,González Catán,07:30,09:20,579
1756,Belgrano Sur,González Catán,Buenos Aires,09:15,10:21,226
1757,Sarmiento,Merlo,Moreno,16:00,17:49,157
1758,San Martín,José C. Paz,Pilar,10:00,11:04,253
1759,Sarmiento,Castelar,Merlo,12:45,14:09,334
1760,San Martín,Retiro,José C. Paz,14:30,15:13,794
1761,San Martín,Retiro,San Miguel,11:00,11:43,629
1762,San Martín,Pilar,José C. Paz,13:00,14:39,746
1763,Sarmiento,Castelar,Moreno,04:45,06:45,714
1764,Belgrano Sur,Buenos Aires,Marinos del Crucero,08:00,09:42,501
1765,Sarmiento,Castelar,Moreno,21:45,22:55,424
1766,Sarmiento,Merlo,Castelar,13:00,14:28,237
1767,Mitre,Victoria,Belgrano,13:00,13:45,720
1768,Mitre,Tigre,Belgrano,18:00,19:43,383
1769,San Martín,José C. Paz,Pilar,20:15,20:44,713
1770,San Martín,San Miguel,José C. Paz,17:15,18:29,359
1771,Mitre,Victoria,Retiro,18:00,19:17,310
1772,Belgrano Sur,Buenos Aires,Marinos del Crucero,08:15,09:17,227
1773,Belgrano Sur,González Catán,Buenos Aires,10:45,11:43,143
1774,Mitre,Belgrano,Victoria,16:15,17:11,404
1775,Roca,La Plata,Temperley,15:15,16:34,445
1776,Roca,Temperley,Ezeiza,17:15,17:37,796
1777,Belgrano Sur,Buenos Aires,Marinos del Crucero,06:00,06:20,395
1778,Belgrano Sur,Buenos Aires,González Catán,12:15,12:49,119
1779,San Martín,San Miguel,Retiro,18:30,19:16,109
1780,Mitre,Belgrano,Tigre,22:45,00:03,709
1781,Sarmiento,Moreno,Castelar,06:45,08:32,599
1782,San Martín,Retiro,Pilar,13:30,15:22,242
1783,Mitre,Retiro,Victoria,04:15,05:55,225
1784,Roca,Ezeiza,Temperley,17:15,18:25,111
1785,Mitre,Victoria,Belgrano,15:30,16:08,317
1786,Sarmiento,Castelar,Once,15:45,16:43,160
1787,San Martín,San Miguel,Pilar,22:30,00:16,152
1788,Sarmiento,Merlo,Once,13:45,14:05,125
1789,Mitre,Retiro,Belgrano,04:45,06:36,514
1790,Roca,La Plata,Ezeiza,14:45,15:55,202
1791,Roca,La Plata,Ezeiza,15:00,15:35,445
1792,Sarmiento,Castelar,Once,17:00,18:27,540
1793,San Martín,Pilar,San Miguel,12:30,13:59,722
1794,Mitre,Tigre,Belgrano,05:00,05:43,164
1795,Belgrano Sur,Buenos Aires,González Catán,17:00,18:11,663
1796,Sarmiento,Once,Moreno,20:15,21:23,144
1797,Mitre,Victoria,Tigre,09:00,10:22,441
1798,Sarmiento,Once,Moreno,13:15,14:28,524
1799,Mitre,Victoria,Retiro,21:30,21:50,800
1800,San Martín,Pilar,José C. Paz,08:45,09:29,798
1801,Belgrano Sur,Marinos del Crucero,Buenos Aires,08:00,09:26,416
1802,Belgrano Sur,Buenos Aires,González Catán,14:30,15:24,737
1803,Mitre,Tigre,Retiro,18:45,19:17,202
1804,Mitre,Retiro,Belgrano,07:30,08:58,313
1805,Sarmiento,Castelar,Once,07:30,08:18,203
1806,Roca,Ezeiza,Constitución,16:00,17:06,729
1807,Mitre,Tigre,Victoria,18:15,18:52,740
1808,Mitre,Retiro,Tigre,11:00,12:58,586
1809,San Martín,Retiro,Pilar,09:45,10:40,308
1810,Belgrano Sur,Marinos del Crucero,Buenos Aires,14:45,16:40,590
1811,Roca,Temperley,Constitución,06:30,08:23,530
1812,Roca,Temperley,Constitución,21:30,22:58,307
1813,Mitre,Retiro,Belgrano,13:15,14:21,731
1814,Belgrano Sur,González Catán,Buenos Aires,07:00,08:26,627
1815,Mitre,Tigre,Victoria,10:00,11:42,739
1816,Roca,Ezeiza,Constitución,12:15,12:45,659
1817,Sarmiento,Castelar,Once,07:45,09:30,598
1818,Mitre,Belgrano,Tigre,19:30,20:33,675
1819,Roca,La Plata,Temperley,19:00,20:17,746
1820,San Martín,San Miguel,José C. Paz,14:45,15:51,142
1821,Sarmiento,Once,Merlo,10:15,12:13,739
1822,Mitre,Retiro,Belgrano,22:30,23:24,295
1823,San Martín,Pilar,Retiro,07:15,08:21,602
1824,Sarmiento,Castelar,Merlo,19:45,21:36,460
1825,Mitre,Victoria,Retiro,13:45,14:45,480
1826,Belgrano Sur,Buenos Aires,Marinos del Crucero,19:15,20:39,736
1827,Belgrano Sur,González Catán,Buenos Aires,22:00,22:35,557
1828,San Martín,Retiro,José C. Paz,22:00,23:51,756
1829,Roca,Ezeiza,La Plata,22:00,22:45,690
1830,Roca,La Plata,Temperley,04:00,05:59,348
1831,Belgrano Sur,Buenos Aires,González Catán,05:15,05:44,779
1832,Mitre,Retiro,Tigre,15:15,16:17,789
1833,Sarmiento,Once,Merlo,15:30,16:00,674
1834,Roca,La Plata,Temperley,09:30,10:16,159
1835,San Martín,Pilar,San Miguel,13:45,15:15,612
1836,Roca,Ezeiza,La Plata,15:45,16:42,170
1837,Mitre,Retiro,Belgrano,12:45,13:13,339
1838,Sarmiento,Moreno,Castelar,22:00,23:14,563
1839,San Martín,José C. Paz,San Miguel,13:00,14:11,405
1840,Mitre,Tigre,Belgrano,20:00,21:57,373
1841,Roca,Temperley,La Plata,10:30,11:56,697
1842,Roca,Constitución,Ezeiza,15:30,16:38,462
1843,Roca,Ezeiza,Temperley,16:15,17:33,728
1844,Roca,Ezeiza,Temperley,07:45,09:12,339
1845,Sarmiento,Castelar,Once,07:15,08:33,193
1846,Roca,La Plata,Ezeiza,17:45,18:50,440
1847,Roca,Ezeiza,Temperley,16:30,17:26,682
1848,Belgrano Sur,Marinos del Crucero,Buenos Aires,22:45,23:19,574
1849,Belgrano Sur,Marinos del Crucero,Buenos Aires,18:30,18:58,538
1850,Belgrano Sur,Marinos del Crucero,Buenos Aires,07:00,08:50,651
1851,Mitre,Retiro,Victoria,10:30,12:06,224
1852,Sarmiento,Castelar,Once,16:00,17:27,421
1853,Roca,Ezeiza,La Plata,19:30,21:20,141
1854,Mitre,Tigre,Victoria,15:30,15:53,238
1855,Roca,Temperley,Ezeiza,14:45,15:21,588
1856,Sarmiento,Merlo,Moreno,07:15,09:11,543
1857,San Martín,José C. Paz,San Miguel,13:15,14:05,465
1858,Mitre,Belgrano,Victoria,18:30,20:25,719
1859,San Martín,San Miguel,Retiro,17:30,18:30,274
1860,Sarmiento,Castelar,Moreno,12:30,14:02,435
1861,Mitre,Retiro,Belgrano,15:15,16:15,177
1862,Sarmiento,Moreno,Castelar,18:30,19:50,550
1863,San Martín,Retiro,José C. Paz,19:15,20:06,394
1864,Sarmiento,Merlo,Moreno,13:15,14:36,761
1865,Roca,Constitución,Temperley,22:45,00:30,366
1866,San Martín,Pilar,San Miguel,12:45,13:25,663
1867,Roca,Temperley,Ezeiza,07:15,08:59,325
1868,Roca,La Plata,Temperley,06:30,07:13,391
1869,San Martín,San Miguel,José C. Paz,07:15,07:45,290
1870,Sarmiento,Moreno,Castelar,10:15,11:37,286
1871,Mitre,Belgrano,Tigre,05:00,06:18,503
1872,Sarmiento,Moreno,Castelar,14:45,16:19,769
1873,Belgrano Sur,González Catán,Marinos del Crucero,11:30,13:19,166
1874,Roca,Constitución,Temperley,05:30,07:14,167
1875,Mitre,Retiro,Belgrano,16:30,18:12,349
1876,San Martín,San Miguel,José C. Paz,07:45,08:53,478
1877,Mitre,Belgrano,Tigre,08:30,10:09,341
1878,Belgrano Sur,Marinos del Crucero,Buenos Aires,18:00,19:44,132
1879,Roca,Ezeiza,Constitución,13:00,13:22,400
1880,Mitre,Retiro,Victoria,17:30,18:46,501
1881,Belgrano Sur,González Catán,Buenos Aires,19:30,19:56,124
1882,Roca,Temperley,Constitución,21:15,22:32,611
1883,Belgrano Sur,Marinos del Crucero,Buenos Aires,04:15,04:50,509
1884,Sarmiento,Once,Merlo,17:45,19:18,626
1885,San Martín,José C. Paz,Pilar,06:15,08:15,751
1886,Sarmiento,Once,Castelar,22:30,23:11,402
1887,Belgrano Sur,Marinos del Crucero,González Catán,13:45,14:40,102
1888,Belgrano Sur,Buenos Aires,González Catán,11:30,12:21,269
1889,Sarmiento,Merlo,Once,09:15,11:15,473
1890,Sarmiento,Once,Moreno,08:00,09:22,715
1891,Roca,Ezeiza,La Plata,08:45,10:22,621
1892,Roca,Ezeiza,Constitución,18:00,19:13,419
1893,San Martín,José C. Paz,San Miguel,22:15,00:05,327
1894,Belgrano Sur,González Catán,Marinos del Crucero,06:45,07:31,660
1895,Belgrano Sur,González Catán,Marinos del Crucero,05:30,07:08,725
1896,Sarmiento,Once,Merlo,17:15,17:53,594
1897,Belgrano Sur,Buenos Aires,Marinos del Crucero,13:00,13:30,695
1898,Mitre,Victoria,Belgrano,14:15,16:08,788
1899,San Martín,San Miguel,Retiro,17:45,19:22,377
1900,San Martín,San Miguel,Retiro,06:30,08:07,414
1901,Roca,La Plata,Ezeiza,21:00,22:27,700
1902,San Martín,San Miguel,Retiro,17:00,18:34,630
1903,Mitre,Retiro,Victoria,15:45,17:18,683
1904,Sarmiento,Castelar,Moreno,17:45,19:22,218
1905,Sarmiento,Once,Castelar,11:45,12:28,722
1906,Roca,Ezeiza,La Plata,05:00,06:09,290
1907,San Martín,Retiro,José C. Paz,21:00,22:32,797
1908,Mitre,Tigre,Retiro,19:30,21:10,525
1909,Sarmiento,Moreno,Once,08:00,09:41,362
1910,Sarmiento,Castelar,Once,13:30,14:08,318
1911,Mitre,Tigre,Belgrano,16:15,17:46,503
1912,Sarmiento,Moreno,Merlo,08:00,08:28,440
1913,Roca,Temperley,La Plata,12:45,13:48,632
1914,Roca,Temperley,Constitución,18:00,19:18,213
1915,Roca,Temperley,Ezeiza,04:30,05:07,210
1916,San Martín,San Miguel,José C. Paz,21:00,22:54,121
1917,Roca,Temperley,Constitución,10:15,10:58,170
1918,San Martín,José C. Paz,Retiro,09:30,10:33,575
1919,San Martín,José C. Paz,Retiro,08:45,09:21,155
1920,Belgrano Sur,Buenos Aires,Marinos del Crucero,22:30,00:18,745
1921,Belgrano Sur,Buenos Aires,Marinos del Crucero,22:45,00:31,630
1922,San Martín,Retiro,Pilar,19:30,20:09,383
1923,Mitre,Retiro,Tigre,06:00,07:56,168
1924,Mitre,Victoria,Belgrano,04:45,06:10,373
1925,Belgrano Sur,Marinos del Crucero,González Catán,20:00,21:46,105
1926,Belgrano Sur,Buenos Aires,Marinos del Crucero,06:15,07:29,248
1927,Sarmiento,Once,Castelar,06:00,06:41,436
1928,Belgrano Sur,Buenos Aires,Marinos del Crucero,04:00,04:35,132
1929,Belgrano Sur,Buenos Aires,González Catán,12:45,13:08,441
1930,Belgrano Sur,Marinos del Crucero,González Catán,16:00,17:57,754
1931,San Martín,San Miguel,José C. Paz,16:45,18:26,606
1932,Mitre,Tigre,Retiro,09:00,10:22,306
1933,San Martín,Retiro,Pilar,06:30,07:13,437
1934,Mitre,Tigre,Victoria,16:00,16:20,691
1935,Roca,Temperley,Constitución,05:30,06:56,217
1936,Roca,La Plata,Constitución,08:45,10:10,311
1937,Sarmiento,Castelar,Moreno,05:15,05:39,556
1938,Sarmiento,Moreno,Merlo,08:30,10:17,389
1939,Roca,La Plata,Temperley,12:30,13:20,110
1940,San Martín,Retiro,San Miguel,21:00,22:35,758
1941,San Martín,Retiro,San Miguel,11:45,12:34,403
1942,Belgrano Sur,González Catán,Buenos Aires,13:45,15:00,704
1943,San Martín,José C. Paz,Retiro,20:15,21:55,327
1944,Roca,Constitución,Ezeiza,08:00,08:57,193
1945,Sarmiento,Merlo,Once,16:30,17:00,301
1946,Belgrano Sur,Marinos del Crucero,Buenos Aires,13:30,14:46,575
1947,Sarmiento,Merlo,Once,05:30,06:12,336
1948,Roca,Ezeiza,Constitución,22:45,23:09,329
1949,Mitre,Retiro,Belgrano,10:45,11:21,392
1950,San Martín,José C. Paz,Pilar,17:00,18:38,268
1951,Belgrano Sur,Buenos Aires,González Catán,16:30,17:42,307
1952,Mitre,Tigre,Retiro,04:45,05:54,584
1953,San Martín,Pilar,Retiro,07:45,08:22,296
1954,Mitre,Victoria,Tigre,18:45,20:06,199
1955,Roca,Temperley,Ezeiza,08:30,10:28,638
1956,San Martín,Pilar,Retiro,14:00,14:43,213
1957,Mitre,Victoria,Retiro,18:45,19:32,177
1958,Roca,La Plata,Temperley,09:45,11:08,615
1959,Sarmiento,Moreno,Once,10:15,11:51,609
1960,Sarmiento,Moreno,Once,08:30,09:52,239
1961,San Martín,José C. Paz,San Miguel,10:00,12:00,107
1962,Belgrano Sur,González Catán,Marinos del Crucero,17:30,17:57,393
1963,Sarmiento,Merlo,Once,09:00,10:42,546
1964,Roca,La Plata,Ezeiza,22:30,23:21,303
1965,Belgrano Sur,Marinos del Crucero,González Catán,16:15,17:47,639
1966,Sarmiento,Castelar,Merlo,04:00,05:49,144
1967,Belgrano Sur,Buenos Aires,González Catán,09:15,10:30,165
1968,Belgrano Sur,Buenos Aires,Marinos del Crucero,14:15,15:03,503
1969,Belgrano Sur,Buenos Aires,González Catán,12:30,13:26,600
1970,Roca,Constitución,La Plata,17:15,18:09,370
1971,San Martín,San Miguel,Pilar,11:45,12:17,672
1972,Belgrano Sur,Marinos del Crucero,González Catán,21:45,22:49,474
1973,Sarmiento,Moreno,Once,20:45,22:31,301
1974,Belgrano Sur,González Catán,Buenos Aires,14:15,14:57,281
1975,San Martín,José C. Paz,Pilar,21:45,22:26,154
1976,Roca,Constitución,Ezeiza,19:15,21:02,362
1977,Roca,Constitución,Ezeiza,11:30,12:34,361
1978,San Martín,José C. Paz,Retiro,15:15,16:01,476
1979,Belgrano Sur,González Catán,Buenos Aires,12:00,13:09,337
1980,Roca,Constitución,Ezeiza,10:45,12:41,308
1981,Sarmiento,Merlo,Castelar,21:00,22:47,408
1982,Belgrano Sur,Buenos Aires,González Catán,06:00,07:35,396
1983,Belgrano Sur,Marinos del Crucero,González Catán,10:45,12:44,470
1984,Roca,Constitución,Temperley,06:15,07:10,731
1985,Mitre,Retiro,Belgrano,22:15,23:00,733
1986,Sarmiento,Moreno,Once,14:45,16:16,229
1987,San Martín,Pilar,San Miguel,06:30,07:31,729
1988,Belgrano Sur,González Catán,Buenos Aires,20:15,21:24,569
1989,Sarmiento,Moreno,Merlo,21:45,22:35,332
1990,Sarmiento,Once,Moreno,04:15,05:06,153
1991,Roca,Temperley,La Plata,12:30,12:56,581
1992,San Martín,José C. Paz,San Miguel,05:45,07:04,754
1993,Sarmiento,Once,Castelar,17:00,18:17,224
1994,San Martín,José C. Paz,Retiro,20:15,21:00,650
1995,San Martín,Pilar,José C. Paz,07:15,09:12,201
1996,Belgrano Sur,Buenos Aires,González Catán,21:30,22:01,261
1997,Roca,Ezeiza,Constitución,12:30,14:23,748
1998,Sarmiento,Once,Moreno,21:45,22:14,182
1999,Sarmiento,Once,Moreno,13:15,13:46,207
2000,San Martín,Pilar,José C. Paz,10:00,11:36,753
2001,Mitre,Tigre,Belgrano,21:15,22:34,306
2002,Mitre,Victoria,Tigre,06:45,07:52,166
2003,San Martín,Retiro,San Miguel,19:30,21:17,523
2004,Roca,Ezeiza,Constitución,19:30,21:16,450
2005,Belgrano Sur,Marinos del Crucero,González Catán,04:30,06:24,504
2006,Sarmiento,Merlo,Once,14:00,15:52,266
2007,Sarmiento,Once,Moreno,22:30,00:26,399
2008,Sarmiento,Castelar,Moreno,19:00,20:33,141
2009,Roca,La Plata,Temperley,14:00,15:35,372
2010,Sarmiento,Moreno,Once,17:30,18:29,229
2011,Roca,La Plata,Ezeiza,20:00,21:03,418
2012,Sarmiento,Moreno,Castelar,19:45,20:16,716
2013,Sarmiento,Merlo,Moreno,07:00,08:00,605
2014,San Martín,José C. Paz,San Miguel,21:00,22:16,630
2015,Mitre,Retiro,Victoria,13:45,15:33,603
2016,San Martín,José C. Paz,Pilar,07:30,09:11,446
2017,Mitre,Retiro,Tigre,19:15,20:32,568
2018,Roca,Temperley,Constitución,13:30,14:22,172
2019,Belgrano Sur,Marinos del Crucero,González Catán,06:00,06:35,428
2020,Sarmiento,Once,Castelar,06:30,06:53,428
2021,San Martín,San Miguel,Pilar,05:15,06:50,223
2022,Mitre,Retiro,Tigre,07:15,07:39,302
2023,Mitre,Victoria,Retiro,20:45,21:49,685
2024,Mitre,Belgrano,Victoria,17:30,19:28,489
2025,Mitre,Belgrano,Victoria,22:30,00:21,197
2026,San Martín,Retiro,San Miguel,20:30,22:12,308
2027,San Martín,José C. Paz,Pilar,07:45,08:09,509
2028,Belgrano Sur,Marinos del Crucero,Buenos Aires,17:45,19:42,187
2029,Sarmiento,Once,Merlo,17:00,17:51,172
2030,Roca,Constitución,La Plata,13:15,13:54,628
2031,Sarmiento,Moreno,Castelar,21:30,21:53,488
2032,Mitre,Belgrano,Tigre,07:30,09:29,104
2033,Sarmiento,Moreno,Once,04:00,05:28,623
2034,Roca,Temperley,La Plata,20:15,20:35,742
2035,Sarmiento,Once,Merlo,21:15,21:47,443
2036,Roca,Temperley,La Plata,15:45,17:35,357
2037,Sarmiento,Moreno,Castelar,20:30,21:03,461
2038,San Martín,San Miguel,Pilar,20:00,21:00,676
2039,Roca,Constitución,Temperley,11:45,12:26,795
2040,Roca,La Plata,Temperley,22:45,23:54,120
2041,Roca,La Plata,Temperley,18:30,19:41,690
2042,Mitre,Victoria,Belgrano,14:15,15:58,769
2043,Mitre,Retiro,Tigre,16:30,18:15,101
2044,San Martín,José C. Paz,Retiro,22:15,23:07,775
2045,Roca,Ezeiza,Constitución,20:00,20:42,160
2046,Belgrano Sur,González Catán,Buenos Aires,22:30,22:55,632
2047,Mitre,Belgrano,Victoria,18:45,19:05,244
2048,Roca,Temperley,Ezeiza,19:30,21:28,368
2049,Mitre,Victoria,Retiro,16:30,17:59,682
2050,Belgrano Sur,Marinos del Crucero,González Catán,21:15,22:32,662
2051,Roca,Constitución,Temperley,11:45,12:28,383
2052,Roca,La Plata,Temperley,13:45,15:08,635
2053,San Martín,Pilar,José C. Paz,22:15,22:59,800
2054,Sarmiento,Once,Merlo,15:00,16:03,642
2055,San Martín,San Miguel,Pilar,09:00,09:39,446
2056,Sarmiento,Moreno,Merlo,05:00,05:25,734
2057,San Martín,San Miguel,Pilar,10:00,10:40,124
2058,Belgrano Sur,Buenos Aires,Marinos del Crucero,17:00,17:52,660
2059,Mitre,Victoria,Retiro,15:30,16:30,722
2060,Sarmiento,Moreno,Merlo,21:15,21:48,131
2061,Mitre,Retiro,Tigre,09:00,10:08,215
2062,Mitre,Belgrano,Victoria,17:30,18:46,659
2063,Sarmiento,Once,Merlo,12:00,12:23,334
2064,Mitre,Belgrano,Retiro,18:15,18:50,800
2065,Sarmiento,Castelar,Moreno,10:00,10:23,391
2066,San Martín,José C. Paz,Pilar,05:30,06:00,458
2067,Belgrano Sur,González Catán,Buenos Aires,12:30,13:02,181
2068,Belgrano Sur,Marinos del Crucero,Buenos Aires,08:30,09:12,298
2069,San Martín,Pilar,Retiro,04:30,06:25,682
2070,Sarmiento,Once,Merlo,18:00,18:34,641
2071,Sarmiento,Once,Castelar,06:15,08:13,409
2072,San Martín,Pilar,Retiro,16:00,16:51,572
2073,Sarmiento,Once,Moreno,12:00,13:11,774
2074,Mitre,Victoria,Retiro,04:45,06:27,704
2075,San Martín,Retiro,Pilar,15:45,17:23,196
2076,Roca,Constitución,La Plata,22:45,23:29,691
2077,Mitre,Belgrano,Retiro,14:15,15:09,757
2078,Roca,Ezeiza,Temperley,08:30,09:36,296
2079,Mitre,Belgrano,Tigre,22:15,22:36,768
